cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
3,1,6,7.424269676208496,2.4747565587361655,0.1729572604052373,"[2.2616147994995117, 2.6852469444274902, 2.477407932281494]"
6,1,6,16.08896565437317,5.362988551457723,1.1261417521326909,"[6.653862953186035, 5.525341749191284, 3.9097609519958496]"
6,1,6,14.810631036758423,4.936877012252808,3.258595793475135,"[8.949259996414185, 4.893656969070435, 0.9677140712738037]"
3,1,2,2.901672840118408,2.901672840118408,0.0,[2.901672840118408]
9,1,6,18.79284930229187,6.264283100763957,1.3938150759369843,"[8.213817119598389, 5.03738808631897, 5.541644096374512]"
12,1,4,22.403413772583008,11.201706886291504,0.8280630111694336,"[10.37364387512207, 12.029769897460938]"
9,1,6,23.537545919418335,7.845848639806111,3.0946033067956944,"[11.029942989349365, 3.65360689163208, 8.85399603843689]"
3,1,2,1.6773629188537598,1.6773629188537598,0.0,[1.6773629188537598]
6,1,10,12.787465572357178,2.5574931144714355,1.2670806385245097,"[1.8533520698547363, 3.645571231842041, 4.109604120254517, 0.5734601020812988, 2.605478048324585]"
9,1,8,23.39871644973755,5.849679112434387,2.352970275844984,"[4.109510183334351, 7.40581202507019, 3.0538601875305176, 8.82953405380249]"
12,1,6,24.634482860565186,8.211494286855062,1.9337122023148412,"[7.983273983001709, 5.965561866760254, 10.685647010803223]"
6,1,2,19.629783153533936,19.629783153533936,0.0,[19.629783153533936]
12,1,4,26.907771825790405,13.453885912895203,4.160145163536072,"[17.614031076431274, 9.29374074935913]"
12,1,2,28.038106203079224,28.038106203079224,0.0,[28.038106203079224]
3,1,0,0.0,0.0,0.0,[]
12,1,4,27.379952907562256,13.689976453781128,1.0919935703277588,"[14.781970024108887, 12.59798288345337]"
6,1,2,4.829632997512817,4.829632997512817,0.0,[4.829632997512817]
6,1,2,4.74141526222229,4.74141526222229,0.0,[4.74141526222229]
3,1,2,2.3257150650024414,2.3257150650024414,0.0,[2.3257150650024414]
3,1,0,0.0,0.0,0.0,[]
9,1,6,23.46524691581726,7.821748971939087,3.5257278790253443,"[12.725837707519531, 4.589595079421997, 6.149814128875732]"
9,1,8,22.366849899291992,5.591712474822998,4.131309782142746,"[6.5897300243377686, 11.757869005203247, 3.349524974822998, 0.6697258949279785]"
9,1,4,16.09166407585144,8.04583203792572,4.072602868080139,"[12.11843490600586, 3.973229169845581]"
12,1,10,20.438058853149414,4.0876117706298825,2.9412364671679803,"[3.013504981994629, 7.205935955047607, 2.333815097808838, 7.767236948013306, 0.11756587028503418]"
