cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
3,1,2,2.2292139530181885,2.2292139530181885,0.0,[2.2292139530181885]
9,1,4,7.731980085372925,3.8659900426864624,2.980273127555847,"[6.84626317024231, 0.8857169151306152]"
9,1,2,21.261837005615234,21.261837005615234,0.0,[21.261837005615234]
3,1,2,17.36583399772644,17.36583399772644,0.0,[17.36583399772644]
12,1,4,13.715358257293701,6.857679128646851,1.1400818824768066,"[5.717597246170044, 7.997761011123657]"
6,1,2,1.6935768127441406,1.6935768127441406,0.0,[1.6935768127441406]
6,1,0,0.0,0.0,0.0,[]
12,1,4,1.3226916790008545,0.6613458395004272,0.551819920539856,"[1.2131657600402832, 0.10952591896057129]"
6,1,2,5.757572174072266,5.757572174072266,0.0,[5.757572174072266]
9,1,2,4.645340919494629,4.645340919494629,0.0,[4.645340919494629]
9,1,2,3.973310947418213,3.973310947418213,0.0,[3.973310947418213]
6,1,0,0.0,0.0,0.0,[]
3,1,4,3.042952060699463,1.5214760303497314,0.3561289310455322,"[1.8776049613952637, 1.1653470993041992]"
9,1,2,2.8616161346435547,2.8616161346435547,0.0,[2.8616161346435547]
12,1,2,10.117417812347412,10.117417812347412,0.0,[10.117417812347412]
3,1,2,1.8374710083007812,1.8374710083007812,0.0,[1.8374710083007812]
12,1,4,5.131027936935425,2.5655139684677124,2.311994194984436,"[4.877508163452148, 0.25351977348327637]"
6,1,4,2.0344038009643555,1.0172019004821777,0.16405797004699707,"[1.1812598705291748, 0.8531439304351807]"
3,1,2,0.7897989749908447,0.7897989749908447,0.0,[0.7897989749908447]
3,1,2,2.389362096786499,2.389362096786499,0.0,[2.389362096786499]
12,1,4,10.538748741149902,5.269374370574951,1.1439704895019531,"[6.413344860076904, 4.125403881072998]"
9,1,4,10.738680124282837,5.3693400621414185,3.076135993003845,"[2.2932040691375732, 8.445476055145264]"
12,1,2,1.6134819984436035,1.6134819984436035,0.0,[1.6134819984436035]
6,1,2,1.6532280445098877,1.6532280445098877,0.0,[1.6532280445098877]
