cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
6,-1,10,2.980814218521118,0.5961628437042237,0.4847091193355524,"[1.4613430500030518, 0.42931699752807617, 0.7588698863983154, 0.1898350715637207, 0.1414492130279541]"
9,-1,4,0.4432368278503418,0.2216184139251709,0.024202346801757812,"[0.19741606712341309, 0.2458207607269287]"
3,-1,0,0.0,0.0,0.0,[]
9,-1,6,1.4081690311431885,0.4693896770477295,0.2545007600271657,"[0.41312599182128906, 0.8053879737854004, 0.18965506553649902]"
12,-1,14,10.191348552703857,1.455906936100551,1.6538842849540643,"[2.517317056655884, 4.901787996292114, 0.1655881404876709, 0.18180203437805176, 0.365368127822876, 0.22169804573059082, 1.83778715133667]"
12,-1,22,4.022424936294556,0.36567499420859595,0.43575171979181077,"[0.20519328117370605, 0.22179293632507324, 0.5173091888427734, 0.2135772705078125, 0.2456679344177246, 0.20591187477111816, 0.15775823593139648, 0.14179396629333496, 0.18131613731384277, 0.22176694869995117, 1.7103371620178223]"
12,-1,6,9.264060974121094,3.0880203247070312,0.6785017476252763,"[2.7333099842071533, 4.037503957748413, 2.4932470321655273]"
3,-1,4,5.771594047546387,2.8857970237731934,1.567566156387329,"[4.4533631801605225, 1.3182308673858643]"
6,-1,2,0.18940186500549316,0.18940186500549316,0.0,[0.18940186500549316]
9,-1,4,3.002676010131836,1.501338005065918,0.08815121650695801,"[1.41318678855896, 1.589489221572876]"
6,-1,4,5.274863958358765,2.6374319791793823,2.327973246574402,"[4.965405225753784, 0.30945873260498047]"
12,-1,4,19.819499969482422,9.909749984741211,2.280333995819092,"[7.629415988922119, 12.190083980560303]"
6,-1,4,6.858847141265869,3.4294235706329346,2.4562714099884033,"[0.9731521606445312, 5.885694980621338]"
3,-1,2,12.453589916229248,12.453589916229248,0.0,[12.453589916229248]
9,-1,6,7.664927005767822,2.554975668589274,2.0770010444340024,"[1.413658857345581, 5.469551086425781, 0.78171706199646]"
9,-1,4,1.7709109783172607,0.8854554891586304,0.6000033617019653,"[1.4854588508605957, 0.28545212745666504]"
6,-1,2,1.8938398361206055,1.8938398361206055,0.0,[1.8938398361206055]
6,-1,2,2.605334758758545,2.605334758758545,0.0,[2.605334758758545]
3,-1,2,0.36530470848083496,0.36530470848083496,0.0,[0.36530470848083496]
12,-1,8,13.654868125915527,3.413717031478882,0.6192164848644774,"[2.4854321479797363, 3.3976268768310547, 3.549881935119629, 4.221927165985107]"
12,-1,2,0.6054782867431641,0.6054782867431641,0.0,[0.6054782867431641]
9,-1,2,0.34945011138916016,0.34945011138916016,0.0,[0.34945011138916016]
3,-1,0,0.0,0.0,0.0,[]
3,-1,0,0.0,0.0,0.0,[]
