cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
6,-1,16,10.761265754699707,1.195696194966634,0.525626733460979,"[0.9654171466827393, 1.6055560111999512, 2.029926300048828, 1.3095588684082031, 1.3817882537841797, 1.3519961833953857, 0.9355390071868896, 1.1814839839935303]"
12,-1,18,12.993796825408936,1.2993796825408936,0.5804965641218508,"[1.2158210277557373, 1.9990530014038086, 0.7894117832183838, 1.3416728973388672, 1.3736660480499268, 1.5355169773101807, 0.9898900985717773, 1.645608901977539, 2.103156089782715]"
12,-1,22,13.238128185272217,1.1031773487726848,0.4679412941141981,"[1.013458013534546, 1.141786813735962, 1.1896100044250488, 1.8933451175689697, 1.0857479572296143, 0.9097089767456055, 1.4458940029144287, 1.7495958805084229, 0.9655888080596924, 1.1577107906341553, 0.6856818199157715]"
3,-1,10,4.467155694961548,0.7445259491602579,0.36282691872935807,"[0.6611149311065674, 0.8456718921661377, 1.0452380180358887, 0.82126784324646, 1.0938630104064941]"
3,-1,12,4.8729753494262695,0.6961393356323242,0.3409357547519603,"[0.861407995223999, 1.1655879020690918, 0.7413828372955322, 0.9176287651062012, 0.6612107753753662, 0.5257570743560791]"
9,-1,24,12.150444746017456,0.9346495958474966,0.3778944637835428,"[0.421583890914917, 1.0298001766204834, 0.7275218963623047, 1.1418430805206299, 0.7977128028869629, 1.2057578563690186, 1.4778759479522705, 1.3896820545196533, 1.0454931259155273, 0.9737260341644287, 0.8857908248901367, 1.053657054901123]"
12,-1,22,14.776870965957642,1.2314059138298035,0.6671934560497266,"[2.165578842163086, 1.4537231922149658, 1.2457869052886963, 1.621631145477295, 1.0378828048706055, 0.6552112102508545, 1.09381103515625, 1.6218528747558594, 2.3259432315826416, 1.3255937099456787, 0.22985601425170898]"
6,-1,18,8.052988290786743,0.8052988290786743,0.399000266975856,"[0.6375889778137207, 0.541815996170044, 1.28548002243042, 1.2378058433532715, 0.9494848251342773, 1.1337509155273438, 0.8538150787353516, 1.0793309211730957, 0.33391571044921875]"
9,-1,18,13.553954124450684,1.3553954124450684,0.6162369083262894,"[2.173369884490967, 1.5019080638885498, 1.1019392013549805, 1.4055249691009521, 1.6374850273132324, 1.6455838680267334, 0.6611571311950684, 1.3256380558013916, 2.1013479232788086]"
12,-1,18,19.59499716758728,1.959499716758728,1.103786321708425,"[1.6213529109954834, 4.3418519496917725, 3.1577131748199463, 1.5896968841552734, 2.493807077407837, 1.8135871887207031, 1.2616419792175293, 1.709679126739502, 1.6056668758392334]"
